ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
83706,FERMT3,35,Exosomes,Q86UX7
84329,HVCN1,24,Exosomes,Q96D96
84898,PLXDC2,1,Exosomes,Q6UX71
85235,HIST1H2AH,25,Exosomes,Q96KK5
85236,HIST1H2BK,33,Exosomes,O60814
93185,IGSF8,27,Exosomes,Q969P0
114770,PGLYRP2,3,Exosomes,Q96PD5
116844,LRG1,1,Exosomes,P02750
121391,KRT74,4,Exosomes,Q7RTS7
121504,HIST4H4,23,Exosomes,P62805
126308,MOB3A,23,Exosomes,Q96BX8
126961,HIST2H3C,12,Exosomes,Q71DI3
129804,FBLN7,23,Exosomes,Q53RD9
143879,KBTBD3,3,Exosomes,Q8NAB2
148362,BROX,30,Exosomes,Q5VW32
151888,BTLA,3,Exosomes,Q7Z6A9
203068,TUBB,49,Exosomes,P07437
246181,AKR7L,2,Exosomes,Q8NHP1
283897,C16orf54,3,Exosomes,Q6UWD8
317772,HIST2H2AB,35,Exosomes,Q8IUE6
333932,HIST2H3A,28,Exosomes,Q71DI3
345651,ACTBL2,35,Exosomes,Q562R1
553115,PEF1,36,Exosomes,Q9UBV8
554313,HIST2H4B,23,Exosomes,P62805
653604,HIST2H3D,12,Exosomes,Q71DI3
391,RHOG,26,Exosomes,P84095
483,ATP1B3,30,Exosomes,P54709
682,BSG,37,Exosomes,P35613
801,CALM1,31,Exosomes,P0DP23
805,CALM2,13,Exosomes,P0DP23
808,CALM3,13,Exosomes,P0DP23
953,ENTPD1,21,Exosomes,P49961
966,CD59,30,Exosomes,P13987
972,CD74,14,Exosomes,P04233
1267,CNP,37,Exosomes,P09543
1368,CPM,24,Exosomes,P14384
1476,CSTB,24,Exosomes,P04080
1622,DBI,20,Exosomes,P07108
1654,DDX3X,20,Exosomes,O00571
1984,EIF5A,26,Exosomes,P63241
2035,EPB41,23,Exosomes,P11171
2147,F2,10,Exosomes,P00734
2208,FCER2,2,Exosomes,P06734
2787,GNG5,31,Exosomes,P63218
2885,GRB2,22,Exosomes,P62993
2995,GYPC,14,Exosomes,P04921
3059,HCLS1,20,Exosomes,P14317
3070,HELLS,1,Exosomes,Q9NRZ9
3321,IGSF3,12,Exosomes,O75054
3603,IL16,1,Exosomes,Q14005
3688,ITGB1,48,Exosomes,P05556
5757,PTMA,33,Exosomes,P06454
5795,PTPRJ,19,Exosomes,Q12913
5870,RAB6A,33,Exosomes,P20340
5898,RALA,37,Exosomes,P11233
5899,RALB,30,Exosomes,P11234
6122,RPL3,34,Exosomes,P39023
6132,RPL8,33,Exosomes,P62917
6143,RPL19,26,Exosomes,P84098
6194,RPS6,46,Exosomes,P62753
6202,RPS8,31,Exosomes,P62241
6402,SELL,2,Exosomes,P14151
6431,SRSF6,24,Exosomes,Q13247
6451,SH3BGRL,28,Exosomes,O75368
6500,SKP1,21,Exosomes,P63208
6793,STK10,16,Exosomes,O94804
6810,STX4,34,Exosomes,Q12846
7170,TPM3,30,Exosomes,P06753
7171,TPM4,35,Exosomes,P67936
7369,UMOD,2,Exosomes,P07911
7454,WAS,2,Exosomes,P42768
8140,SLC7A5,38,Exosomes,Q01650
8971,H1FX,23,Exosomes,Q92522
9545,RAB3D,23,Exosomes,O95716
10006,ABI1,21,Exosomes,Q8IZP0
10163,WASF2,26,Exosomes,Q9Y6W5
10397,NDRG1,30,Exosomes,Q92597
10519,CIB1,22,Exosomes,Q99828
11224,RPL35,23,Exosomes,P42766
11252,PACSIN2,26,Exosomes,Q9UNF0
11315,PARK7,30,Exosomes,Q99497
23521,RPL13A,19,Exosomes,P40429
23603,CORO1C,30,Exosomes,Q9ULV4
26015,RPAP1,21,Exosomes,Q9BWH6
51466,EVL,20,Exosomes,Q9UI08
51719,CAB39,32,Exosomes,Q9Y376
55619,DOCK10,28,Exosomes,Q96BY6
79180,EFHD2,17,Exosomes,Q96C19
81539,SLC38A1,28,Exosomes,Q9H2H9
84034,EMILIN2,27,Exosomes,Q9BXX0
85369,FAM40A,1,Exosomes,Q5VSL9
170954,PPP1R18,15,Exosomes,Q6NYC8
337960,KRTAP13-3,1,Exosomes,Q3SY46
388325,SCIMP,2,Exosomes,Q6UWF3
388698,FLG2,6,Exosomes,Q5D862
400954,EML6,1,Exosomes,Q6ZMW3
52,ACP1,21,Exosomes,P24666
58,ACTA1,20,Exosomes,P68133
59,ACTA2,24,Exosomes,P62736
71,ACTG1,39,Exosomes,P63261
72,ACTG2,11,Exosomes,P63267
87,ACTN1,38,Exosomes,P12814
88,ACTN2,21,Exosomes,P35609
102,ADAM10,36,Exosomes,O14672
216,ALDH1A1,22,Exosomes,P00352
291,SLC25A4,22,Exosomes,P12235
292,SLC25A5,28,Exosomes,P05141
293,SLC25A6,26,Exosomes,P12236
377,ARF3,3,Exosomes,P61204
421,ARVCF,26,Exosomes,O00192
477,ATP1A2,21,Exosomes,P50993
478,ATP1A3,18,Exosomes,P13637
481,ATP1B1,26,Exosomes,P05026
498,ATP5A1,27,Exosomes,P25705
521,ATP5I,29,Exosomes,P56385
539,ATP5O,24,Exosomes,P48047
821,CANX,34,Exosomes,P27824
928,CD9,49,Exosomes,P21926
967,CD63,62,Exosomes,P08962
975,CD81,66,Exosomes,P60033
999,CDH1,14,Exosomes,P12830
1073,CFL2,20,Exosomes,Q9Y281
1152,CKB,22,Exosomes,P12277
1327,COX4I1,23,Exosomes,P13073
1329,COX5B,21,Exosomes,P10606
1365,CLDN3,18,Exosomes,O15551
1464,CSPG4,28,Exosomes,Q6UVK1
1465,CSRP1,22,Exosomes,P21291
1471,CST3,25,Exosomes,P01034
1495,CTNNA1,16,Exosomes,P35221
1499,CTNNB1,30,Exosomes,P35222
1728,NQO1,22,Exosomes,P15559
1803,DPP4,30,Exosomes,P27487
1917,EEF1A2,28,Exosomes,Q05639
1947,EFNB1,20,Exosomes,P98172
2017,CTTN,18,Exosomes,Q14247
2050,EPHB4,25,Exosomes,P54760
2153,F5,18,Exosomes,P12259
2194,FASN,45,Exosomes,P49327
2280,FKBP1A,27,Exosomes,P62942
2317,FLNB,34,Exosomes,O75369
2539,G6PD,36,Exosomes,P11413
3030,HADHA,27,Exosomes,P40939
3188,HNRNPH2,19,Exosomes,P55795
3305,HSPA1L,34,Exosomes,P34931
3306,HSPA2,27,Exosomes,P54652
3310,HSPA6,29,Exosomes,P17066
3313,HSPA9,25,Exosomes,P38646
3329,HSPD1,27,Exosomes,P10809
3336,HSPE1,20,Exosomes,P61604
3339,HSPG2,28,Exosomes,P98160
3655,ITGA6,23,Exosomes,P23229
3673,ITGA2,27,Exosomes,P17301
3685,ITGAV,30,Exosomes,P06756
3691,ITGB4,23,Exosomes,P16144
3728,JUP,28,Exosomes,P14923
3875,KRT18,16,Exosomes,P05783
3916,LAMP1,31,Exosomes,P11279
3960,LGALS4,23,Exosomes,P56470
4069,LYZ,26,Exosomes,P61626
4072,EPCAM,27,Exosomes,P16422
4240,MFGE8,34,Exosomes,Q08431
4316,MMP7,30,Exosomes,P09237
4628,MYH10,33,Exosomes,P35580
4641,MYO1C,23,Exosomes,O00159
4642,MYO1D,30,Exosomes,O94832
4830,NME1,27,Exosomes,P15531
4831,NME2,31,Exosomes,P22392
5034,P4HB,34,Exosomes,P07237
5119,CHMP1A,27,Exosomes,Q9HD42
5176,SERPINF1,23,Exosomes,P36955
5245,PHB,25,Exosomes,P35232
5576,PRKAR2A,15,Exosomes,P13861
5738,PTGFRN,24,Exosomes,Q9P2B2
5862,RAB2A,33,Exosomes,P61019
6184,RPN1,23,Exosomes,P04843
6227,RPS21,25,Exosomes,P63220
6233,RPS27A,38,Exosomes,P62979
6281,S100A10,26,Exosomes,P60903
6286,S100P,17,Exosomes,P25815
6382,SDC1,24,Exosomes,P18827
6385,SDC4,20,Exosomes,P31431
6513,SLC2A1,35,Exosomes,P11166
6558,SLC12A2,15,Exosomes,P55011
6566,SLC16A1,30,Exosomes,P53985
6647,SOD1,16,Exosomes,P00441
6711,SPTBN1,31,Exosomes,Q01082
6748,SSR4,25,Exosomes,P51571
6902,TBCA,29,Exosomes,O75347
6921,TCEB1,22,Exosomes,Q15369
7057,THBS1,37,Exosomes,P07996
7086,TKT,26,Exosomes,P29401
7103,TSPAN8,21,Exosomes,P19075
7168,TPM1,30,Exosomes,P09493
7311,UBA52,24,Exosomes,P62987
7314,UBB,26,Exosomes,P0CG47
7334,UBE2N,26,Exosomes,P61088
7336,UBE2V2,20,Exosomes,Q15819
7358,UGDH,28,Exosomes,O60701
7385,UQCRC2,29,Exosomes,P22695
7429,VIL1,25,Exosomes,P09327
8607,RUVBL1,29,Exosomes,Q9Y265
8766,RAB11A,27,Exosomes,P62491
9341,VAMP3,15,Exosomes,Q15836
9414,TJP2,20,Exosomes,Q9UDY2
9475,ROCK2,17,Exosomes,O75116
9798,IST1,27,Exosomes,P53990
10016,PDCD6,19,Exosomes,O75340
10128,LRPPRC,25,Exosomes,P42704
10131,TRAP1,20,Exosomes,Q12931
10376,TUBA1B,34,Exosomes,P68363
10525,HYOU1,28,Exosomes,Q9Y4L1
10551,AGR2,27,Exosomes,O95994
10632,ATP5L,17,Exosomes,O75964
10723,SLC12A7,23,Exosomes,Q9Y666
10788,IQGAP2,16,Exosomes,Q13576
10935,PRDX3,27,Exosomes,P30048
10959,TMED2,16,Exosomes,Q15363
11331,PHB2,27,Exosomes,Q99623
22883,CLSTN1,27,Exosomes,O94985
23788,MTCH2,20,Exosomes,Q9Y6C9
25797,QPCT,11,Exosomes,Q16769
27044,SND1,36,Exosomes,Q7KZF4
27243,CHMP2A,23,Exosomes,O43633
27293,SMPDL3B,20,Exosomes,Q92485
50848,F11R,22,Exosomes,Q9Y624
51474,LIMA1,25,Exosomes,Q9UHB6
51560,RAB6B,18,Exosomes,Q9NRW1
54474,KRT20,2,Exosomes,P35900
55970,GNG12,26,Exosomes,Q9UBI6
56993,TOMM22,26,Exosomes,Q9NS69
57016,AKR1B10,16,Exosomes,O60218
57402,S100A14,28,Exosomes,Q9HCY8
57609,DIP2B,34,Exosomes,Q9P265
64855,FAM129B,26,Exosomes,Q96TA1
79720,VPS37B,23,Exosomes,Q9H9H4
83452,RAB33B,1,Exosomes,Q9H082
83481,EPPK1,19,Exosomes,P58107
83998,REG4,17,Exosomes,Q9BYZ8
84418,CYSTM1,21,Exosomes,Q9H1C7
84790,TUBA1C,37,Exosomes,Q9BQE3
85456,TNKS1BP1,19,Exosomes,Q9C0C2
128866,CHMP4B,23,Exosomes,Q9H444
129531,MITD1,29,Exosomes,Q8WV92
140465,MYL6B,25,Exosomes,P14649
140576,S100A16,22,Exosomes,Q96FQ6
140707,BRI3BP,11,Exosomes,Q8WY22
155465,AGR3,18,Exosomes,Q8TD06
347733,TUBB2B,27,Exosomes,Q9BVA1
375790,AGRN,26,Exosomes,O00468
376267,RAB15,2,Exosomes,P59190
653269,POTEI,4,Exosomes,P0CG38
728378,POTEF,4,Exosomes,A5A3E0
338,APOB,22,Exosomes,P04114
720,C4A,9,Exosomes,P0C0L4
721,C4B,24,Exosomes,P0C0L4
722,C4BPA,17,Exosomes,P04003
725,C4BPB,1,Exosomes,P20851
1191,CLU,35,Exosomes,P10909
2219,FCN1,1,Exosomes,O00602
2220,FCN2,1,Exosomes,Q15485
2244,FGB,21,Exosomes,P02675
2266,FGG,15,Exosomes,P02679
2902,GRIN1,1,Exosomes,Q05586
2956,MSH6,23,Exosomes,P52701
3045,HBD,20,Exosomes,P02042
3674,ITGA2B,5,Exosomes,P08514
3915,LAMC1,27,Exosomes,P11047
4035,LRP1,25,Exosomes,Q07954
4153,MBL2,2,Exosomes,P11226
5444,PON1,5,Exosomes,P27169
5468,PPARG,20,Exosomes,P37231
5627,PROS1,18,Exosomes,P07225
5648,MASP1,22,Exosomes,P48740
5649,RELN,22,Exosomes,P78509
5917,RARS,30,Exosomes,P54136
7448,VTN,31,Exosomes,P04004
7450,VWF,17,Exosomes,P04275
8218,CLTCL1,30,Exosomes,P53675
8542,APOL1,4,Exosomes,O14791
8547,FCN3,1,Exosomes,O75636
8857,FCGBP,21,Exosomes,Q9Y6R7
9188,DDX21,23,Exosomes,Q9NR30
9236,CCPG1,1,Exosomes,Q9ULG6
10216,PRG4,26,Exosomes,Q92954
10347,ABCA7,1,Exosomes,Q8IZY2
10584,COLEC10,23,Exosomes,Q9Y6Z7
10747,MASP2,3,Exosomes,O00187
22915,MMRN1,2,Exosomes,Q13201
25836,NIPBL,1,Exosomes,Q6KC79
51199,NIN,1,Exosomes,Q8N4C6
53353,LRP1B,1,Exosomes,Q9NZR2
56171,DNAH7,3,Exosomes,Q8WXX0
57657,HCN3,1,Exosomes,Q9P1Z3
60412,EXOC4,22,Exosomes,Q96A65
283316,CD163L1,1,Exosomes,Q9NR16
641455,POTEM,1,Exosomes,A6NI47
489,ATP2A3,22,Exosomes,Q93084
729,C6,19,Exosomes,P13671
810,CALML3,24,Exosomes,P27482
830,CAPZA2,24,Exosomes,P47755
1475,CSTA,20,Exosomes,P01040
1832,DSP,19,Exosomes,P15924
2812,GP1BB,17,Exosomes,P13224
2993,GYPA,13,Exosomes,P02724
3012,HIST1H2AE,8,Exosomes,P04908
3013,HIST1H2AD,7,Exosomes,P20671
3014,H2AFX,35,Exosomes,P16104
3105,HLA-A,81,Exosomes,P04439
3315,HSPB1,33,Exosomes,P04792
3611,ILK,30,Exosomes,Q13418
3963,LGALS7,27,Exosomes,P47929
3987,LIMS1,19,Exosomes,P48059
4059,BCAM,16,Exosomes,P50895
6278,S100A7,20,Exosomes,P31151
6521,SLC4A1,2,Exosomes,P02730
6590,SLPI,1,Exosomes,P03973
7414,VCL,34,Exosomes,P18206
8329,HIST1H2AI,2,Exosomes,P0C0S8
8330,HIST1H2AK,2,Exosomes,P0C0S8
8331,HIST1H2AJ,4,Exosomes,Q99878
8332,HIST1H2AL,2,Exosomes,P0C0S8
8334,HIST1H2AC,25,Exosomes,Q93077
8335,HIST1H2AB,10,Exosomes,P04908
8336,HIST1H2AM,2,Exosomes,P0C0S8
8337,HIST2H2AA3,5,Exosomes,Q6FI13
8338,HIST2H2AC,3,Exosomes,Q16777
8969,HIST1H2AG,2,Exosomes,P0C0S8
9146,HGS,29,Exosomes,O14964
10381,TUBB3,32,Exosomes,Q13509
55766,H2AFJ,4,Exosomes,Q9BTM1
81027,TUBB1,10,Exosomes,Q9H4B7
83660,TLN2,23,Exosomes,Q9Y4G6
84617,TUBB6,29,Exosomes,Q9BUF5
92815,HIST3H2A,4,Exosomes,Q7L7L0
94239,H2AFV,35,Exosomes,Q71UI9
221613,HIST1H2AA,19,Exosomes,Q96QV6
347688,TUBB8,27,Exosomes,Q3ZCM7
445582,POTEE,32,Exosomes,Q6S8J3
653499,LGALS7B,1,Exosomes,P47929
653781,POTEJ,3,Exosomes,P0CG39
723790,HIST2H2AA4,19,Exosomes,Q6FI13
100293534,LOC100293534,3,Exosomes,P0C0L5
10,NAT2,20,Extracellular vesicles,P11245
23,ABCF1,18,Extracellular vesicles,Q8NE71
30,ACAA1,21,Extracellular vesicles,P09110
31,ACACA,25,Extracellular vesicles,Q13085
34,ACADM,21,Extracellular vesicles,P11310
36,ACADSB,24,Extracellular vesicles,P45954
53,ACP2,20,Extracellular vesicles,P11117
97,ACYP1,28,Extracellular vesicles,P07311
100,ADA,25,Extracellular vesicles,P00813
109,ADCY3,15,Extracellular vesicles,O60266
113,ADCY7,19,Extracellular vesicles,P51828
118,ADD1,22,Extracellular vesicles,P35611
123,PLIN2,24,Extracellular vesicles,Q99541
132,ADK,22,Extracellular vesicles,P55263
158,ADSL,26,Extracellular vesicles,P30566
161,AP2A2,22,Extracellular vesicles,O94973
165,AEBP1,11,Extracellular vesicles,Q8IUX7
175,AGA,17,Extracellular vesicles,P20933
176,ACAN,18,Extracellular vesicles,P16112
178,AGL,19,Extracellular vesicles,P35573
182,JAG1,16,Extracellular vesicles,P78504
199,AIF1,25,Extracellular vesicles,P55008
202,AIM1,25,Extracellular vesicles,Q9Y4K1
203,AK1,21,Extracellular vesicles,P00568
204,AK2,31,Extracellular vesicles,P54819
205,AK4,21,Extracellular vesicles,P27144
207,AKT1,17,Extracellular vesicles,P31749
214,ALCAM,21,Extracellular vesicles,Q13740
219,ALDH1B1,17,Extracellular vesicles,P30837
220,ALDH1A3,17,Extracellular vesicles,P47895
224,ALDH3A2,18,Extracellular vesicles,P51648
239,ALOX12,12,Extracellular vesicles,P18054
251,ALPPL2,13,Extracellular vesicles,P10696
271,AMPD2,23,Extracellular vesicles,Q01433
318,NUDT2,20,Extracellular vesicles,P50583
353,APRT,21,Extracellular vesicles,P07741
372,ARCN1,27,Extracellular vesicles,P48444
373,TRIM23,15,Extracellular vesicles,P36406
388,RHOB,27,Extracellular vesicles,P62745
389,RHOC,29,Extracellular vesicles,P08134
399,RHOH,24,Extracellular vesicles,Q15669
403,ARL3,18,Extracellular vesicles,P36405
444,ASPH,27,Extracellular vesicles,Q12797
480,ATP1A4,21,Extracellular vesicles,Q13733
486,FXYD2,23,Extracellular vesicles,P54710
492,ATP2B3,24,Extracellular vesicles,Q16720
501,ALDH7A1,16,Extracellular vesicles,P49419
509,ATP5C1,21,Extracellular vesicles,P36542
515,ATP5F1,22,Extracellular vesicles,P24539
516,ATP5G1,15,Extracellular vesicles,P05496
525,ATP6V1B1,19,Extracellular vesicles,P15313
537,ATP6AP1,25,Extracellular vesicles,Q15904
545,ATR,14,Extracellular vesicles,Q13535
546,ATRX,21,Extracellular vesicles,P46100
549,AUH,16,Extracellular vesicles,Q13825
558,AXL,18,Extracellular vesicles,P30530
581,BAX,21,Extracellular vesicles,Q07812
617,BCS1L,17,Extracellular vesicles,Q9Y276
622,BDH1,19,Extracellular vesicles,Q02338
633,BGN,17,Extracellular vesicles,P21810
637,BID,14,Extracellular vesicles,P55957
641,BLM,17,Extracellular vesicles,P54132
642,BLMH,19,Extracellular vesicles,Q13867
644,BLVRA,25,Extracellular vesicles,P53004
649,BMP1,21,Extracellular vesicles,P13497
650,BMP2,16,Extracellular vesicles,P12643
664,BNIP3,17,Extracellular vesicles,Q12983
689,BTF3,21,Extracellular vesicles,P20290
705,BYSL,19,Extracellular vesicles,Q13895
781,CACNA2D1,29,Extracellular vesicles,P54289
790,CAD,30,Extracellular vesicles,P27708
794,CALB2,18,Extracellular vesicles,P22676
796,CALCA,22,Extracellular vesicles,P01258
811,CALR,32,Extracellular vesicles,P27797
818,CAMK2G,21,Extracellular vesicles,Q13555
824,CAPN2,26,Extracellular vesicles,P17655
827,CAPN6,17,Extracellular vesicles,Q9Y6Q1
831,CAST,16,Extracellular vesicles,P20810
836,CASP3,25,Extracellular vesicles,P42574
837,CASP4,14,Extracellular vesicles,P49662
841,CASP8,20,Extracellular vesicles,Q14790
846,CASR,19,Extracellular vesicles,P41180
911,CD1C,22,Extracellular vesicles,P29017
916,CD3E,21,Extracellular vesicles,P07766
921,CD5,20,Extracellular vesicles,P06127
923,CD6,18,Extracellular vesicles,P30203
925,CD8A,27,Extracellular vesicles,P01732
940,CD28,19,Extracellular vesicles,P10747
945,CD33,23,Extracellular vesicles,P20138
949,SCARB1,26,Extracellular vesicles,Q8WTV0
952,CD38,16,Extracellular vesicles,P28907
977,CD151,25,Extracellular vesicles,P48509
978,CDA,19,Extracellular vesicles,P32320
1000,CDH2,25,Extracellular vesicles,P19022
1001,CDH3,23,Extracellular vesicles,P22223
1025,CDK9,18,Extracellular vesicles,P50750
1029,CDKN2A,45,Extracellular vesicles,P42771
1062,CENPE,18,Extracellular vesicles,Q02224
1066,CES1,22,Extracellular vesicles,P23141
1104,RCC1,19,Extracellular vesicles,P18754
1119,CHKA,19,Extracellular vesicles,P35790
1158,CKM,21,Extracellular vesicles,P06732
1184,CLCN5,17,Extracellular vesicles,P51795
1200,TPP1,21,Extracellular vesicles,O14773
1207,CLNS1A,20,Extracellular vesicles,P54105
1211,CLTA,28,Extracellular vesicles,P09496
1277,COL1A1,24,Extracellular vesicles,P02452
1280,COL2A1,13,Extracellular vesicles,P02458
1284,COL4A2,22,Extracellular vesicles,P08572
1287,COL4A5,18,Extracellular vesicles,P29400
1289,COL5A1,14,Extracellular vesicles,P20908
1290,COL5A2,19,Extracellular vesicles,P05997
1293,COL6A3,17,Extracellular vesicles,P12111
1300,COL10A1,22,Extracellular vesicles,Q03692
1301,COL11A1,7,Extracellular vesicles,P12107
1315,COPB1,37,Extracellular vesicles,P53618
1317,SLC31A1,20,Extracellular vesicles,O15431
1350,COX7C,24,Extracellular vesicles,P15954
1373,CPS1,28,Extracellular vesicles,P31327
1374,CPT1A,14,Extracellular vesicles,P50416
1398,CRK,22,Extracellular vesicles,P46108
1399,CRKL,19,Extracellular vesicles,P46109
1452,CSNK1A1,25,Extracellular vesicles,P48729
1460,CSNK2B,27,Extracellular vesicles,P67870
1462,VCAN,23,Extracellular vesicles,P13611
1474,CST6,19,Extracellular vesicles,Q15828
1478,CSTF2,23,Extracellular vesicles,P33240
1485,CTAG1B,25,Extracellular vesicles,P78358
1508,CTSB,20,Extracellular vesicles,P07858
1509,CTSD,30,Extracellular vesicles,P07339
1522,CTSZ,18,Extracellular vesicles,Q9UBR2
1536,CYBB,16,Extracellular vesicles,P04839
1600,DAB1,12,Extracellular vesicles,O75553
1604,CD55,15,Extracellular vesicles,P08174
1615,DARS,31,Extracellular vesicles,P14868
1627,DBN1,22,Extracellular vesicles,Q16643
1630,DCC,14,Extracellular vesicles,P43146
1633,DCK,14,Extracellular vesicles,P27707
1635,DCTD,18,Extracellular vesicles,P32321
1636,ACE,30,Extracellular vesicles,P12821
1639,DCTN1,29,Extracellular vesicles,Q14203
1642,DDB1,31,Extracellular vesicles,Q16531
1650,DDOST,26,Extracellular vesicles,P39656
1653,DDX1,19,Extracellular vesicles,Q92499
1655,DDX5,30,Extracellular vesicles,P17844
1666,DECR1,20,Extracellular vesicles,Q16698
1670,DEFA5,19,Extracellular vesicles,Q01523
1676,DFFA,15,Extracellular vesicles,O00273
1678,TIMM8A,21,Extracellular vesicles,O60220
1690,COCH,12,Extracellular vesicles,O43405
1725,DHPS,21,Extracellular vesicles,P49366
1727,CYB5R3,25,Extracellular vesicles,P00387
1729,DIAPH1,28,Extracellular vesicles,O60610
1730,DIAPH2,21,Extracellular vesicles,O60879
1739,DLG1,20,Extracellular vesicles,Q12959
1755,DMBT1,17,Extracellular vesicles,Q9UGM3
1780,DYNC1I1,29,Extracellular vesicles,O14576
1781,DYNC1I2,22,Extracellular vesicles,Q13409
1783,DYNC1LI2,23,Extracellular vesicles,O43237
1786,DNMT1,19,Extracellular vesicles,P26358
1800,DPEP1,28,Extracellular vesicles,P16444
1823,DSC1,21,Extracellular vesicles,Q08554
1861,TOR1A,22,Extracellular vesicles,O14656
1870,E2F2,19,Extracellular vesicles,Q14209
1889,ECE1,16,Extracellular vesicles,P42892
1892,ECHS1,26,Extracellular vesicles,P30084
1949,EFNB3,30,Extracellular vesicles,Q15768
1952,CELSR2,19,Extracellular vesicles,Q9HCU4
1965,EIF2S1,33,Extracellular vesicles,P05198
1967,EIF2B1,22,Extracellular vesicles,Q14232
1968,EIF2S3,25,Extracellular vesicles,P41091
1977,EIF4E,28,Extracellular vesicles,P06730
1981,EIF4G1,34,Extracellular vesicles,Q04637
1983,EIF5,11,Extracellular vesicles,P55010
1994,ELAVL1,20,Extracellular vesicles,Q15717
2010,EMD,25,Extracellular vesicles,P50402
2037,EPB41L2,33,Extracellular vesicles,O43491
2042,EPHA3,16,Extracellular vesicles,P29320
2049,EPHB3,19,Extracellular vesicles,P54753
2058,EPRS,39,Extracellular vesicles,P07814
2091,FBL,26,Extracellular vesicles,P22087
2098,ESD,22,Extracellular vesicles,P10768
2109,ETFB,23,Extracellular vesicles,P38117
2110,ETFDH,18,Extracellular vesicles,Q16134
2124,EVI2B,25,Extracellular vesicles,P34910
2162,F13A1,23,Extracellular vesicles,P00488
2191,FAP,28,Extracellular vesicles,Q12884
2193,FARSA,29,Extracellular vesicles,Q9Y285
2196,FAT2,19,Extracellular vesicles,Q9NYQ8
2201,FBN2,19,Extracellular vesicles,P35556
2235,FECH,8,Extracellular vesicles,P22830
2237,FEN1,33,Extracellular vesicles,P39748
2239,GPC4,13,Extracellular vesicles,O75487
2267,FGL1,15,Extracellular vesicles,Q08830
2273,FHL1,20,Extracellular vesicles,Q13642
2287,FKBP3,21,Extracellular vesicles,Q00688
2288,FKBP4,33,Extracellular vesicles,Q02790
2314,FLII,28,Extracellular vesicles,Q13045
2315,MLANA,20,Extracellular vesicles,Q16655
2331,FMOD,9,Extracellular vesicles,Q06828
2339,FNTA,24,Extracellular vesicles,P49354
2395,FXN,25,Extracellular vesicles,Q16595
2475,MTOR,32,Extracellular vesicles,P42345
2517,FUCA1,25,Extracellular vesicles,P04066
2519,FUCA2,20,Extracellular vesicles,Q9BTY2
2521,FUS,12,Extracellular vesicles,P35637
2525,FUT3,23,Extracellular vesicles,P21217
2548,GAA,19,Extracellular vesicles,P10253
2585,GALK2,17,Extracellular vesicles,Q01415
2588,GALNS,11,Extracellular vesicles,P34059
2589,GALNT1,15,Extracellular vesicles,Q10472
2591,GALNT3,9,Extracellular vesicles,Q14435
2593,GAMT,16,Extracellular vesicles,Q14353
2615,LRRC32,18,Extracellular vesicles,Q14392
2621,GAS6,20,Extracellular vesicles,Q14393
2632,GBE1,20,Extracellular vesicles,Q04446
2633,GBP1,16,Extracellular vesicles,P32455
2697,GJA1,29,Extracellular vesicles,P17302
2702,GJA5,24,Extracellular vesicles,P36382
2731,GLDC,18,Extracellular vesicles,P23378
2744,GLS,16,Extracellular vesicles,O94925
2781,GNAZ,13,Extracellular vesicles,P19086
2786,GNG4,16,Extracellular vesicles,P50150
2790,GNG10,16,Extracellular vesicles,P50151
2794,GNL1,25,Extracellular vesicles,P36915
2804,GOLGB1,15,Extracellular vesicles,Q14789
2805,GOT1,29,Extracellular vesicles,P17174
2806,GOT2,21,Extracellular vesicles,P00505
2813,GP2,22,Extracellular vesicles,P55259
2817,GPC1,17,Extracellular vesicles,P35052
2863,GPR39,24,Extracellular vesicles,O43194
2873,GPS1,24,Extracellular vesicles,Q13098
2896,GRN,22,Extracellular vesicles,P28799
2903,GRIN2A,23,Extracellular vesicles,Q12879
2919,CXCL1,19,Extracellular vesicles,P09341
2926,GRSF1,26,Extracellular vesicles,Q12849
2931,GSK3A,13,Extracellular vesicles,P49840
2932,GSK3B,23,Extracellular vesicles,P49841
2935,GSPT1,21,Extracellular vesicles,P15170
2936,GSR,24,Extracellular vesicles,P00390
2937,GSS,23,Extracellular vesicles,P48637
2944,GSTM1,28,Extracellular vesicles,P09488
2948,GSTM4,22,Extracellular vesicles,Q03013
2987,GUK1,17,Extracellular vesicles,Q16774
2997,GYS1,27,Extracellular vesicles,P13807
3029,HAGH,21,Extracellular vesicles,Q16775
3032,HADHB,22,Extracellular vesicles,P55084
3035,HARS,17,Extracellular vesicles,P12081
3037,HAS2,21,Extracellular vesicles,Q92819
3065,HDAC1,20,Extracellular vesicles,Q13547
3066,HDAC2,20,Extracellular vesicles,Q92769
3074,HEXB,29,Extracellular vesicles,P07686
3077,HFE,18,Extracellular vesicles,Q30201
3092,HIP1,12,Extracellular vesicles,O00291
3094,HINT1,21,Extracellular vesicles,P49773
3098,HK1,24,Extracellular vesicles,P19367
3099,HK2,25,Extracellular vesicles,P52789
3145,HMBS,20,Extracellular vesicles,P08397
3157,HMGCS1,18,Extracellular vesicles,Q01581
3163,HMOX2,20,Extracellular vesicles,P30519
3177,SLC29A2,17,Extracellular vesicles,Q14542
3182,HNRNPAB,24,Extracellular vesicles,Q99729
3189,HNRNPH3,25,Extracellular vesicles,P31942
3241,HPCAL1,15,Extracellular vesicles,P37235
