ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,Uniprot
3242,HPD,4,Exosomes,P32754
3248,HPGD,16,Exosomes,P15428
3273,HRG,11,Exosomes,P04196
3301,DNAJA1,42,Exosomes,P31689
3306,HSPA2,62,Exosomes,P54652
3309,HSPA5,95,Exosomes,P11021
3315,HSPB1,85,Exosomes,P04792
3337,DNAJB1,11,Exosomes,P25685
3339,HSPG2,52,Exosomes,P98160
3383,ICAM1,48,Exosomes,P05362
3417,IDH1,50,Exosomes,O75874
3426,CFI,13,Exosomes,P05156
3483,IGFALS,10,Exosomes,P35858
3557,IL1RN,3,Exosomes,P18510
3664,IRF6,2,Exosomes,O14896
3672,ITGA1,20,Exosomes,P56199
3675,ITGA3,49,Exosomes,P26006
3685,ITGAV,62,Exosomes,P06756
3688,ITGB1,86,Exosomes,P05556
3692,EIF6,23,Exosomes,P56537
3696,ITGB8,6,Exosomes,P26012
3700,ITIH4,33,Exosomes,Q14624
3728,JUP,42,Exosomes,P14923
3795,KHK,5,Exosomes,P50053
3801,KIFC3,2,Exosomes,Q9BVG8
3816,KLK1,5,Exosomes,P06870
3827,KNG1,25,Exosomes,P01042
3911,LAMA5,26,Exosomes,O15230
3915,LAMC1,40,Exosomes,P11047
3916,LAMP1,63,Exosomes,P11279
3920,LAMP2,57,Exosomes,P13473
3929,LBP,14,Exosomes,P18428
3934,LCN2,15,Exosomes,P80188
3958,LGALS3,47,Exosomes,P17931
3959,LGALS3BP,87,Exosomes,Q08380
4036,LRP2,17,Exosomes,P98164
4059,BCAM,30,Exosomes,P50895
4069,LYZ,43,Exosomes,P61626
4072,EPCAM,50,Exosomes,P16422
4082,MARCKS,40,Exosomes,P29966
4121,MAN1A1,22,Exosomes,P33908
4124,MAN2A1,12,Exosomes,Q16706
4240,MFGE8,66,Exosomes,Q08431
4241,MFI2,31,Exosomes,P08582
4282,MIF,57,Exosomes,P14174
4300,MLLT3,1,Exosomes,P42568
4301,MLLT4,11,Exosomes,P55196
4311,MME,39,Exosomes,P08473
4332,MNDA,9,Exosomes,P41218
4353,MPO,28,Exosomes,P05164
4357,MPST,20,Exosomes,P25325
4430,MYO1B,32,Exosomes,O43795
4482,MSRA,4,Exosomes,Q9UJ68
4507,MTAP,20,Exosomes,Q13126
4582,MUC1,41,Exosomes,P15941
4621,MYH3,7,Exosomes,P11055
4641,MYO1C,74,Exosomes,O00159
4642,MYO1D,35,Exosomes,O94832
4645,MYO5B,9,Exosomes,Q9ULV0
4646,MYO6,21,Exosomes,Q9UM54
4669,NAGLU,13,Exosomes,P54802
4677,NARS,29,Exosomes,O43776
4703,NEB,11,Exosomes,P20929
4811,NID1,18,Exosomes,P14543
4825,NKX6-1,2,Exosomes,P78426
4835,NQO2,8,Exosomes,P16083
4864,NPC1,10,Exosomes,O15118
4868,NPHS1,5,Exosomes,O60500
4899,NRF1,3,Exosomes,Q16656
4907,NT5E,50,Exosomes,P21589
5025,P2RX4,6,Exosomes,Q99571
5048,PAFAH1B1,31,Exosomes,P43034
5049,PAFAH1B2,28,Exosomes,P68402
5092,PCBD1,16,Exosomes,P61457
5093,PCBP1,46,Exosomes,Q15365
5104,SERPINA5,16,Exosomes,P05154
5105,PCK1,8,Exosomes,P35558
5119,CHMP1A,14,Exosomes,Q9HD42
5134,PDCD2,1,Exosomes,Q16342
5151,PDE8A,2,Exosomes,O60658
5169,ENPP3,10,Exosomes,O14638
5172,SLC26A4,9,Exosomes,O43511
5174,PDZK1,14,Exosomes,Q5T2W1
5176,SERPINF1,22,Exosomes,P36955
5184,PEPD,17,Exosomes,P12955
5217,PFN2,19,Exosomes,P35080
5226,PGD,80,Exosomes,P52209
5236,PGM1,33,Exosomes,P36871
5243,ABCB1,21,Exosomes,P08183
5250,SLC25A3,23,Exosomes,Q00325
5265,SERPINA1,55,Exosomes,P01009
5267,SERPINA4,12,Exosomes,P29622
5269,SERPINB6,36,Exosomes,P35237
5275,SERPINB13,4,Exosomes,Q9UIV8
5284,PIGR,39,Exosomes,P01833
5286,PIK3C2A,4,Exosomes,O00443
5304,PIP,28,Exosomes,P12273
5310,PKD1,8,Exosomes,P98161
5311,PKD2,5,Exosomes,Q13563
5313,PKLR,24,Exosomes,P30613
5314,PKHD1,6,Exosomes,P08F94
5333,PLCD1,15,Exosomes,P51178
5351,PLOD1,22,Exosomes,Q02809
5357,PLS1,34,Exosomes,Q14651
5359,PLSCR1,29,Exosomes,O15162
5412,UBL3,12,Exosomes,O95164
5420,PODXL,30,Exosomes,O00592
5476,CTSA,16,Exosomes,P10619
5479,PPIB,64,Exosomes,P23284
5493,PPL,14,Exosomes,O60437
5510,PPP1R7,22,Exosomes,Q15435
5547,PRCP,12,Exosomes,P42785
5576,PRKAR2A,36,Exosomes,P13861
5578,PRKCA,15,Exosomes,P17252
5580,PRKCD,5,Exosomes,Q05655
5583,PRKCH,2,Exosomes,P24723
5584,PRKCI,4,Exosomes,P41743
5590,PRKCZ,2,Exosomes,Q05513
5621,PRNP,10,Exosomes,F7VJQ1
5652,PRSS8,31,Exosomes,Q16651
5657,PRTN3,8,Exosomes,P24158
5660,PSAP,28,Exosomes,P07602
5682,PSMA1,52,Exosomes,P25786
5684,PSMA3,59,Exosomes,P25788
5686,PSMA5,53,Exosomes,P28066
5691,PSMB3,63,Exosomes,P49720
5693,PSMB5,48,Exosomes,P28074
5705,PSMC5,34,Exosomes,P62195
5706,PSMC6,46,Exosomes,P62333
5709,PSMD3,29,Exosomes,O43242
5718,PSMD12,29,Exosomes,O00232
5783,PTPN13,4,Exosomes,Q12923
5800,PTPRO,9,Exosomes,Q16827
5860,QDPR,19,Exosomes,P09417
5865,RAB3B,30,Exosomes,P20337
5872,RAB13,51,Exosomes,P51153
5873,RAB27A,31,Exosomes,P51159
5910,RAP1GDS1,11,Exosomes,P52306
5917,RARS,34,Exosomes,P54136
5934,RBL2,4,Exosomes,Q08999
5950,RBP4,8,Exosomes,P02753
5962,RDX,74,Exosomes,P35241
5973,RENBP,3,Exosomes,P51606
5981,RFC1,4,Exosomes,P35251
6009,RHEB,18,Exosomes,Q15382
6092,ROBO2,4,Exosomes,Q9HCK4
6102,RP2,40,Exosomes,O75695
6205,RPS11,30,Exosomes,P62280
6222,RPS18,49,Exosomes,P62269
6237,RRAS,51,Exosomes,P10301
6239,RREB1,4,Exosomes,Q92766
6261,RYR1,7,Exosomes,P21817
6275,S100A4,13,Exosomes,P26447
6277,S100A6,47,Exosomes,P06703
6279,S100A8,47,Exosomes,P05109
6280,S100A9,42,Exosomes,P06702
6281,S100A10,30,Exosomes,P60903
6286,S100P,14,Exosomes,P25815
6317,SERPINB3,16,Exosomes,P29508
6318,SERPINB4,6,Exosomes,P48594
6336,SCN10A,9,Exosomes,Q9Y5Y9
6382,SDC1,30,Exosomes,P18827
6386,SDCBP,112,Exosomes,O00560
6396,SEC13,6,Exosomes,P55735
6398,SECTM1,5,Exosomes,Q8WVN6
6451,SH3BGRL,20,Exosomes,O75368
6470,SHMT1,19,Exosomes,P34896
6505,SLC1A1,8,Exosomes,P43005
6518,SLC2A5,25,Exosomes,P22732
6519,SLC3A1,8,Exosomes,Q07837
6520,SLC3A2,85,Exosomes,P08195
6521,SLC4A1,18,Exosomes,P02730
6523,SLC5A1,10,Exosomes,P13866
6524,SLC5A2,11,Exosomes,P31639
6540,SLC6A13,2,Exosomes,Q9NSD5
6550,SLC9A3,3,Exosomes,P48764
6557,SLC12A1,27,Exosomes,Q13621
6559,SLC12A3,21,Exosomes,P55017
6565,SLC15A2,9,Exosomes,Q16348
6576,SLC25A1,14,Exosomes,P53007
6582,SLC22A2,6,Exosomes,O15244
6584,SLC22A5,4,Exosomes,O76082
6608,SMO,10,Exosomes,Q99835
6623,SNCG,6,Exosomes,O76070
6647,SOD1,52,Exosomes,P00441
6652,SORD,26,Exosomes,Q00796
6653,SORL1,10,Exosomes,Q92673
6683,SPAST,10,Exosomes,Q9UBP0
6697,SPR,24,Exosomes,P35270
6707,SPRR3,7,Exosomes,Q9UBC9
6714,SRC,40,Exosomes,P12931
6717,SRI,52,Exosomes,P30626
6794,STK11,2,Exosomes,Q15831
6809,STX3,20,Exosomes,Q13277
6812,STXBP1,11,Exosomes,P61764
6813,STXBP2,34,Exosomes,Q15833
6845,VAMP7,19,Exosomes,P51809
6856,SYPL1,19,Exosomes,Q16563
6906,SERPINA7,20,Exosomes,P05543
7007,TECTA,1,Exosomes,O75443
7047,TGM4,14,Exosomes,P49221
7049,TGFBR3,5,Exosomes,Q03167
7052,TGM2,37,Exosomes,P21980
7057,THBS1,53,Exosomes,P07996
7070,THY1,36,Exosomes,P04216
7086,TKT,64,Exosomes,P29401
7105,TSPAN6,24,Exosomes,O43657
7113,TMPRSS2,21,Exosomes,O15393
7251,TSG101,81,Exosomes,Q99816
7264,TSTA3,20,Exosomes,Q13630
7266,DNAJC7,11,Exosomes,Q99615
7273,TTN,41,Exosomes,Q8WZ42
7280,TUBB2A,37,Exosomes,Q13885
7295,TXN,70,Exosomes,P10599
7326,UBE2G1,1,Exosomes,P62253
7348,UPK1B,11,Exosomes,O75841
7369,UMOD,24,Exosomes,P07911
7379,UPK2,15,Exosomes,O00526
7380,UPK3A,13,Exosomes,O75631
7402,UTRN,15,Exosomes,P46939
7419,VDAC3,26,Exosomes,Q9Y277
7429,VIL1,20,Exosomes,P09327
7450,VWF,27,Exosomes,P04275
7512,XPNPEP2,24,Exosomes,O43895
7531,YWHAE,120,Exosomes,P62258
7532,YWHAG,85,Exosomes,P61981
7533,YWHAH,70,Exosomes,Q04917
7827,NPHS2,11,Exosomes,Q9NP85
7832,BTG2,1,Exosomes,P78543
7841,MOGS,15,Exosomes,Q13724
7916,PRRC2A,2,Exosomes,P48634
8000,PSCA,6,Exosomes,O43653
8029,CUBN,18,Exosomes,O60494
8073,PTP4A2,13,Exosomes,Q12974
8291,DYSF,13,Exosomes,O75923
8407,TAGLN2,87,Exosomes,P37802
8411,EEA1,14,Exosomes,Q15075
8424,BBOX1,9,Exosomes,O75936
8428,STK24,28,Exosomes,Q9Y6E0
8450,CUL4B,24,Exosomes,Q13620
8452,CUL3,14,Exosomes,Q13618
8455,ATRN,13,Exosomes,O75882
8476,CDC42BPA,5,Exosomes,Q5VT25
8499,PPFIA2,1,Exosomes,O75334
8566,PDXK,22,Exosomes,O00764
8574,AKR7A2,31,Exosomes,O43488
8611,PPAP2A,11,Exosomes,O14494
8647,ABCB11,2,Exosomes,O95342
8649,LAMTOR3,6,Exosomes,Q9UHA4
8671,SLC4A4,8,Exosomes,Q9Y6R1
8673,VAMP8,27,Exosomes,Q9BV40
8724,SNX3,9,Exosomes,O60493
8735,MYH13,5,Exosomes,Q9UKX3
8773,SNAP23,67,Exosomes,O00161
8774,NAPG,23,Exosomes,Q99747
8775,NAPA,56,Exosomes,P54920
8789,FBP2,3,Exosomes,O00757
8796,SCEL,3,Exosomes,O95171
8803,SUCLA2,2,Exosomes,Q9P2R7
8836,GGH,27,Exosomes,Q92820
8842,PROM1,40,Exosomes,O43490
8857,FCGBP,28,Exosomes,Q9Y6R7
8858,PROZ,7,Exosomes,P22891
8878,SQSTM1,13,Exosomes,Q13501
8907,AP1M1,14,Exosomes,Q9BXS5
8934,RAB7L1,8,Exosomes,O14966
8976,WASL,3,Exosomes,O00401
8985,PLOD3,30,Exosomes,O60568
8991,SELENBP1,28,Exosomes,Q13228
8993,PGLYRP1,7,Exosomes,O75594
8997,KALRN,9,Exosomes,O60229
9022,CLIC3,6,Exosomes,O95833
9031,BAZ1B,4,Exosomes,Q9UIG0
9043,SPAG9,5,Exosomes,O60271
9052,GPRC5A,29,Exosomes,Q8NFJ5
9058,SLC13A2,5,Exosomes,Q13183
9114,ATP6V0D1,32,Exosomes,P61421
9146,HGS,13,Exosomes,O14964
9179,AP4M1,1,Exosomes,O00189
9296,ATP6V1F,6,Exosomes,Q16864
9317,PTER,8,Exosomes,Q96BW5
9322,TRIP10,12,Exosomes,Q15642
9351,SLC9A3R2,13,Exosomes,Q15599
9353,SLIT2,4,Exosomes,O94813
9356,SLC22A6,4,Exosomes,Q4U2R8
9365,KL,11,Exosomes,Q9UEF7
9368,SLC9A3R1,45,Exosomes,O14745
9371,KIF3B,3,Exosomes,O15066
9376,SLC22A8,5,Exosomes,Q8TCC7
9380,GRHPR,31,Exosomes,Q9UBQ7
9390,SLC22A13,3,Exosomes,Q9Y226
9407,TMPRSS11D,3,Exosomes,O60235
9445,ITM2B,13,Exosomes,Q9Y287
9446,GSTO1,53,Exosomes,P78417
9476,NAPSA,18,Exosomes,O96009
9525,VPS4B,37,Exosomes,O75351
9528,TMEM59,2,Exosomes,Q9BXS4
9545,RAB3D,30,Exosomes,O95716
9550,ATP6V1G1,9,Exosomes,O75348
9578,CDC42BPB,12,Exosomes,Q9Y5S2
9586,CREB5,3,Exosomes,Q02930
9696,CROCC,6,Exosomes,Q5TZA2
9704,DHX34,1,Exosomes,Q14147
9725,TMEM63A,4,Exosomes,O94886
9748,SLK,15,Exosomes,Q9H2G2
9798,IST1,63,Exosomes,P53990
9853,RUSC2,3,Exosomes,Q8N2Y8
9943,OXSR1,18,Exosomes,O95747
9963,SLC23A1,12,Exosomes,Q9UHI7
9980,DOPEY2,17,Exosomes,Q9Y3R5
10006,ABI1,21,Exosomes,Q8IZP0
10007,GNPDA1,22,Exosomes,P46926
10016,PDCD6,68,Exosomes,O75340
10043,TOM1,11,Exosomes,O60784
10058,ABCB6,8,Exosomes,Q9NP58
10060,ABCC9,5,Exosomes,O60706
10075,HUWE1,19,Exosomes,Q7Z6Z7
10092,ARPC5,27,Exosomes,O15511
10099,TSPAN3,8,Exosomes,O60637
10103,TSPAN1,23,Exosomes,O60635
10158,PDZK1IP1,13,Exosomes,Q13113
10159,ATP6AP2,20,Exosomes,O75787
10189,ALYREF,5,Exosomes,Q86V81
10217,CTDSPL,3,Exosomes,O15194
10247,HRSP12,20,Exosomes,P52758
10269,ZMPSTE24,6,Exosomes,O75844
10294,DNAJA2,28,Exosomes,O60884
10327,AKR1A1,44,Exosomes,P14550
10397,NDRG1,30,Exosomes,Q92597
10409,BASP1,51,Exosomes,P80723
10411,RAPGEF3,8,Exosomes,O95398
10417,SPON2,10,Exosomes,Q9BUD6
10422,UBAC1,7,Exosomes,Q9BSL1
10443,N4BP2L2,1,Exosomes,Q92802
10458,BAIAP2,36,Exosomes,Q9UQB8
10493,VAT1,70,Exosomes,Q99536
10519,CIB1,39,Exosomes,Q99828
10529,NEBL,4,Exosomes,O76041
10540,DCTN2,23,Exosomes,Q13561
10552,ARPC1A,13,Exosomes,Q92747
10562,OLFM4,21,Exosomes,Q6UX06
10591,C6orf108,8,Exosomes,O43598
10592,SMC2,12,Exosomes,O95347
10598,AHSA1,16,Exosomes,O95433
10617,STAMBP,10,Exosomes,O95630
10654,PMVK,8,Exosomes,Q15126
10747,MASP2,26,Exosomes,O00187
10755,GIPC1,26,Exosomes,O14908
10767,HBS1L,3,Exosomes,Q9Y450
10787,NCKAP1,26,Exosomes,Q9Y2A7
10788,IQGAP2,30,Exosomes,Q13576
10840,ALDH1L1,10,Exosomes,O75891
10841,FTCD,11,Exosomes,O95954
10875,FGL2,10,Exosomes,Q14314
10878,CFHR3,2,Exosomes,Q02985
10893,MMP24,3,Exosomes,Q9Y5R2
10920,COPS8,16,Exosomes,Q99627
10938,EHD1,69,Exosomes,Q9H4M9
10960,LMAN2,31,Exosomes,Q12907
10970,CKAP4,18,Exosomes,Q07065
10974,C10orf116,6,Exosomes,Q15847
11001,SLC27A2,5,Exosomes,O14975
11034,DSTN,37,Exosomes,P60981
11043,MID2,1,Exosomes,Q9UJV3
11045,UPK1A,14,Exosomes,O00322
11127,KIF3A,11,Exosomes,Q9Y496
11164,NUDT5,13,Exosomes,Q9UKK9
11181,TREH,6,Exosomes,O43280
11190,CEP250,1,Exosomes,Q9BV73
11235,PDCD10,48,Exosomes,Q9BUL8
11240,PADI2,4,Exosomes,Q9Y2J8
11252,PACSIN2,26,Exosomes,Q9UNF0
11261,CHP1,22,Exosomes,Q99653
11267,SNF8,10,Exosomes,Q96H20
11269,DDX19B,5,Exosomes,Q9UMR2
11280,SCN11A,4,Exosomes,Q9UI33
11313,LYPLA2,16,Exosomes,O95372
11315,PARK7,70,Exosomes,Q99497
11332,ACOT7,28,Exosomes,O00154
22837,COBLL1,5,Exosomes,Q53SF7
22866,CNKSR2,5,Exosomes,Q8WXI2
22875,ENPP4,4,Exosomes,Q9Y6X5
22930,RAB3GAP1,5,Exosomes,Q15042
22949,PTGR1,29,Exosomes,Q14914
22977,AKR7A3,10,Exosomes,O95154
23013,SPEN,6,Exosomes,Q96T58
23193,GANAB,54,Exosomes,Q14697
23295,MGRN1,4,Exosomes,O60291
23316,CUX2,2,Exosomes,O14529
23318,ZCCHC11,10,Exosomes,Q5TAX3
23338,PHF15,1,Exosomes,Q9NQC1
23354,HAUS5,1,Exosomes,O94927
23365,ARHGEF12,2,Exosomes,Q9NZN5
23385,NCSTN,43,Exosomes,Q92542
23446,SLC44A1,40,Exosomes,Q8WWI5
23452,ANGPTL2,10,Exosomes,Q9UKU9
23473,CAPN7,17,Exosomes,Q9Y6W3
23564,DDAH2,29,Exosomes,O95865
23576,DDAH1,29,Exosomes,O94760
23593,HEBP2,12,Exosomes,Q9Y5Z4
23607,CD2AP,29,Exosomes,Q9Y5K6
23646,PLD3,12,Exosomes,Q8IV08
23670,TMEM2,21,Exosomes,Q9UHN6
23677,SH3BP4,12,Exosomes,Q9P0V3
23743,BHMT2,6,Exosomes,Q9H2M3
25796,PGLS,56,Exosomes,O95336
25801,GCA,15,Exosomes,P28676
25813,SAMM50,7,Exosomes,Q9Y512
25824,PRDX5,65,Exosomes,P30044
25836,NIPBL,10,Exosomes,Q6KC79
25878,MXRA5,7,Exosomes,Q9NR99
25909,AHCTF1,3,Exosomes,Q8WYP5
25930,PTPN23,8,Exosomes,Q9H3S7
25932,CLIC4,56,Exosomes,Q9Y696
25978,CHMP2B,29,Exosomes,Q9UQN3
25989,ULK3,9,Exosomes,Q6PHR2
26007,DAK,31,Exosomes,Q3LXA3
26027,ACOT11,2,Exosomes,Q8WXI4
26060,APPL1,3,Exosomes,Q9UKG1
26227,PHGDH,63,Exosomes,O43175
26230,TIAM2,3,Exosomes,Q8IVF5
26251,KCNG2,2,Exosomes,Q9UJ96
26509,MYOF,37,Exosomes,Q9NZM1
26994,RNF11,2,Exosomes,Q9Y3C5
26999,CYFIP2,30,Exosomes,Q96F07
27069,GHITM,2,Exosomes,Q9H3K2
27111,SDCBP2,23,Exosomes,Q9H190
27243,CHMP2A,51,Exosomes,O43633
27293,SMPDL3B,18,Exosomes,Q92485
28970,C11orf54,18,Exosomes,Q9H0W9
28988,DBNL,18,Exosomes,Q9UJU6
29028,ATAD2,4,Exosomes,Q6PL18
29085,PHPT1,4,Exosomes,Q9NRX4
29105,C16orf80,2,Exosomes,Q9Y6A4
29763,PACSIN3,20,Exosomes,Q9UKS6
29789,OLA1,45,Exosomes,Q9NTK5
29800,ZDHHC1,2,Exosomes,Q8WTX9
29934,SNX12,3,Exosomes,Q9UMY4
29968,PSAT1,26,Exosomes,Q9Y617
30833,NT5C,15,Exosomes,Q8TCD5
30844,EHD4,82,Exosomes,Q9H223
30846,EHD2,23,Exosomes,Q9NZN4
30851,TAX1BP3,2,Exosomes,O14907
49860,CRNN,5,Exosomes,Q9UBG3
50488,MINK1,20,Exosomes,Q8N4C8
50508,NOX3,2,Exosomes,Q9HBY0
50617,ATP6V0A4,6,Exosomes,Q9HBG4
50618,ITSN2,8,Exosomes,Q9NZM3
50628,GEMIN4,7,Exosomes,P57678
50865,HEBP1,36,Exosomes,Q9NRV9
51028,VPS36,14,Exosomes,Q86VN1
51056,LAP3,48,Exosomes,P28838
51084,CRYL1,12,Exosomes,Q9Y2S2
51125,GOLGA7,30,Exosomes,Q7Z5G4
51160,VPS28,61,Exosomes,Q9UK41
51168,MYO15A,5,Exosomes,Q9UKN7
51181,DCXR,35,Exosomes,Q7Z4W1
51382,ATP6V1D,11,Exosomes,Q9Y5K8
51429,SNX9,10,Exosomes,Q9Y5X1
51449,PCYOX1,10,Exosomes,Q9UHG3
51458,RHCG,10,Exosomes,Q9UBD6
51479,ANKFY1,13,Exosomes,Q9P2R3
51506,UFC1,2,Exosomes,Q9Y3C8
51510,CHMP5,33,Exosomes,Q9NZZ3
51534,VTA1,40,Exosomes,Q9NP79
51571,FAM49B,40,Exosomes,Q9NUQ9
51596,CUTA,14,Exosomes,O60888
51606,ATP6V1H,16,Exosomes,Q9UI12
51652,CHMP3,14,Exosomes,Q9Y3E7
51704,GPRC5B,21,Exosomes,Q9NZH0
51719,CAB39,43,Exosomes,Q9Y376
51727,CMPK1,28,Exosomes,P30085
51733,UPB1,2,Exosomes,Q9UBR1
51768,TM7SF3,9,Exosomes,Q9NS93
53405,CLIC5,11,Exosomes,Q9NZA1
53841,CDHR5,5,Exosomes,Q9HBB8
54102,CLIC6,6,Exosomes,Q96NY7
54414,SIAE,5,Exosomes,Q9HAT2
54472,TOLLIP,49,Exosomes,Q9H0E2
54504,CPVL,11,Exosomes,Q9H3G5
54509,RHOF,21,Exosomes,Q9HBH0
54587,MXRA8,17,Exosomes,Q9BRK3
54622,ARL15,7,Exosomes,Q9NXU5
54680,ZNHIT6,1,Exosomes,Q9NWK9
54810,GIPC2,4,Exosomes,Q8TF65
54825,CDHR2,5,Exosomes,Q9BYE9
54832,VPS13C,18,Exosomes,Q709C8
54862,CC2D1A,15,Exosomes,Q6P1N0
54869,EPS8L1,20,Exosomes,Q8TE68
54875,CNTLN,2,Exosomes,Q9NXG0
54906,FAM208B,3,Exosomes,Q5VWN6
54927,CHCHD3,6,Exosomes,Q9NX63
54978,C2orf18,3,Exosomes,Q8N357
55004,LAMTOR1,9,Exosomes,Q6IAA8
55028,C17orf80,2,Exosomes,Q9BSJ5
55040,EPN3,2,Exosomes,Q9H201
55048,VPS37C,22,Exosomes,A5D8V6
55075,UACA,6,Exosomes,Q9BZF9
55187,VPS13D,4,Exosomes,Q5THJ4
55198,APPL2,11,Exosomes,Q8NEU8
55207,ARL8B,11,Exosomes,Q9NVJ2
55293,UEVLD,28,Exosomes,Q8IX04
55308,DDX19A,10,Exosomes,Q9NUU7
55600,ITLN1,4,Exosomes,Q8WWA0
55610,CCDC132,2,Exosomes,Q96JG6
55611,OTUB1,37,Exosomes,Q96FW1
55755,CDK5RAP2,4,Exosomes,Q96SN8
55777,MBD5,1,Exosomes,Q9P267
55832,CAND1,81,Exosomes,Q86VP6
55867,SLC22A11,5,Exosomes,Q9NSA0
55890,GPRC5C,24,Exosomes,Q9NQ84
55970,GNG12,36,Exosomes,Q9UBI6
55971,BAIAP2L1,27,Exosomes,Q9UHR4
56241,SUSD2,14,Exosomes,Q9UGT4
56670,SUCNR1,2,Exosomes,Q9BXA5
56898,BDH2,10,Exosomes,Q9BUT1
56954,NIT2,14,Exosomes,Q9NQR4
56975,FAM20C,3,Exosomes,Q8IXL6
56996,SLC12A9,9,Exosomes,Q9BXP2
57111,RAB25,16,Exosomes,P57735
57132,CHMP1B,24,Exosomes,Q7LBR1
57153,SLC44A2,51,Exosomes,Q8IWA5
57154,SMURF1,5,Exosomes,Q9HCE7
57393,TMEM27,6,Exosomes,Q9HBJ8
57402,S100A14,28,Exosomes,Q9HCY8
57403,RAB22A,20,Exosomes,Q9UL26
57446,NDRG3,11,Exosomes,Q9UGV2
57471,ERMN,3,Exosomes,Q8TAM6
57551,TAOK1,15,Exosomes,Q7L7X3
57674,RNF213,16,Exosomes,Q63HN8
57699,CPNE5,18,Exosomes,Q9HCH3
57826,RAP2C,36,Exosomes,Q9Y3L5
58525,WIZ,2,Exosomes,O95785
59272,ACE2,14,Exosomes,Q9BYF1
59338,PLEKHA1,2,Exosomes,Q9HB21
59342,SCPEP1,14,Exosomes,Q9HB40
60496,AASDHPPT,3,Exosomes,Q9NRN7
63979,FIGNL1,10,Exosomes,Q6PIW4
64081,PBLD,7,Exosomes,P30039
64114,TMBIM1,16,Exosomes,Q969X1
64147,KIF9,3,Exosomes,Q9HAQ2
64175,LEPRE1,8,Exosomes,Q32P28
64284,RAB17,3,Exosomes,Q9H0T7
64376,IKZF5,2,Exosomes,Q9H5V7
64386,MMP25,3,Exosomes,Q9NPA2
64398,MPP5,16,Exosomes,Q8N3R9
64518,TEKT3,2,Exosomes,Q9BXF9
64577,ALDH8A1,5,Exosomes,Q9H2A2
64787,EPS8L2,30,Exosomes,Q9H6S3
64849,SLC13A3,7,Exosomes,Q8WWT9
64855,FAM129B,35,Exosomes,Q96TA1
78986,DUSP26,1,Exosomes,Q9BV47
79017,GGCT,27,Exosomes,O75223
79041,TMEM38A,1,Exosomes,Q9H6F2
79098,C1orf116,11,Exosomes,Q9BW04
79153,GDPD3,5,Exosomes,Q7L5L3
79541,OR2A4,1,Exosomes,O95047
79567,FAM65A,3,Exosomes,Q6ZS17
79612,NAA16,7,Exosomes,Q6N069
79643,CHMP6,33,Exosomes,Q96FZ7
79659,DYNC2H1,12,Exosomes,Q8NCM8
79706,PRKRIP1,3,Exosomes,Q9H875
79720,VPS37B,38,Exosomes,Q9H9H4
79784,MYH14,29,Exosomes,Q7Z406
79807,GSTCD,2,Exosomes,Q8NEC7
79812,MMRN2,11,Exosomes,Q9H8L6
79837,PIP4K2C,5,Exosomes,Q8TBX8
79901,CYBRD1,24,Exosomes,Q53TN4
80199,FUZ,2,Exosomes,Q9BT04
80210,ARMC9,3,Exosomes,Q7Z3E5
80218,NAA50,3,Exosomes,Q9GZZ1
80347,COASY,13,Exosomes,Q13057
80700,UBXN6,9,Exosomes,Q9BZV1
80727,TTYH3,29,Exosomes,Q9C0H2
80736,SLC44A4,20,Exosomes,Q53GD3
80781,COL18A1,25,Exosomes,P39060
80823,BHLHB9,1,Exosomes,Q6PI77
81029,WNT5B,1,Exosomes,Q9H1J7
81617,CAB39L,12,Exosomes,Q9H9S4
81618,ITM2C,10,Exosomes,Q9NQX7
81691,LOC81691,1,Exosomes,Q96IC2
81693,AMN,3,Exosomes,Q9BXJ7
81873,ARPC5L,21,Exosomes,Q9BPX5
83442,SH3BGRL3,25,Exosomes,Q9H299
83481,EPPK1,13,Exosomes,P58107
83543,AIF1L,3,Exosomes,Q9BQI0
83596,BCL2L12,1,Exosomes,Q9HB09
83758,RBP5,13,Exosomes,P82980
83871,RAB34,8,Exosomes,P0DI83
83874,TBC1D10A,10,Exosomes,Q9BXI6
84059,GPR98,6,Exosomes,Q8WXG9
84064,HDHD2,8,Exosomes,Q9H0R4
84100,ARL6,5,Exosomes,Q9H0F7
84223,IQCG,5,Exosomes,Q9H095
84226,C2orf16,3,Exosomes,Q68DN1
84313,VPS25,24,Exosomes,Q9BRG1
84418,CYSTM1,20,Exosomes,Q9H1C7
84612,PARD6B,6,Exosomes,Q9BYG5
84617,TUBB6,41,Exosomes,Q9BUF5
84817,TXNDC17,17,Exosomes,Q9BRA2
85320,ABCC11,2,Exosomes,Q96J66
85369,FAM40A,1,Exosomes,Q5VSL9
85477,SCIN,6,Exosomes,Q9Y6U3
89853,FAM125B,12,Exosomes,Q9H7P6
90507,SCRN2,5,Exosomes,Q96FV2
90649,ZNF486,2,Exosomes,Q96H40
91703,ACY3,3,Exosomes,Q96HD9
91894,C11orf52,10,Exosomes,Q96A22
92359,CRB3,6,Exosomes,Q9BUF7
92714,ARRDC1,33,Exosomes,Q8N5I2
92747,BPIFB1,8,Exosomes,Q8TDL5
93100,NAPRT1,20,Exosomes,Q6XQN6
93343,FAM125A,33,Exosomes,Q96EY5
93587,RG9MTD2,1,Exosomes,Q8TBZ6
